uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
SC,PNEUMONIA,HOSPITAL,"50 - 59",F,44
SC,PNEUMONIA,HOSPITAL,"50 - 59",M,88
SC,PNEUMONIA,VIA_PUBLICA,"50 - 59",M,1
SC,SEPTICEMIA,DOMICILIO,"50 - 59",F,4
SC,SEPTICEMIA,DOMICILIO,"50 - 59",M,1
SC,SEPTICEMIA,HOSPITAL,"50 - 59",F,68
SC,SEPTICEMIA,HOSPITAL,"50 - 59",M,105
SC,SEPTICEMIA,IGNORADO,"50 - 59",F,1
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
SC,SEPTICEMIA,VIA_PUBLICA,"50 - 59",M,1
SC,SRAG,DOMICILIO,"50 - 59",F,2
SC,SRAG,DOMICILIO,"50 - 59",M,2
SC,SRAG,HOSPITAL,"50 - 59",F,3
SC,SRAG,HOSPITAL,"50 - 59",M,2
SE,OUTRAS,DOMICILIO,"50 - 59",F,16
SE,OUTRAS,DOMICILIO,"50 - 59",M,32
SE,OUTRAS,HOSPITAL,"50 - 59",F,53
SE,OUTRAS,HOSPITAL,"50 - 59",M,62
SE,OUTRAS,OUTRO,"50 - 59",M,4
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,15
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,40
SE,OUTRAS,VIA_PUBLICA,"50 - 59",M,6
SE,COVID,DOMICILIO,"50 - 59",F,1
SE,COVID,DOMICILIO,"50 - 59",M,6
SE,COVID,HOSPITAL,"50 - 59",F,108
SE,COVID,HOSPITAL,"50 - 59",M,141
SE,COVID,IGNORADO,"50 - 59",M,1
SE,COVID,OUTRO,"50 - 59",M,1
SE,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,3
SE,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,6
SE,INDETERMINADA,DOMICILIO,"50 - 59",M,1
SE,INDETERMINADA,OUTRO,"50 - 59",M,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,3
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,2
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,10
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,7
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
SE,PNEUMONIA,HOSPITAL,"50 - 59",F,16
SE,PNEUMONIA,HOSPITAL,"50 - 59",M,17
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
SE,SEPTICEMIA,HOSPITAL,"50 - 59",F,25
SE,SEPTICEMIA,HOSPITAL,"50 - 59",M,30
SE,SRAG,HOSPITAL,"50 - 59",F,1
SE,SRAG,HOSPITAL,"50 - 59",M,4
SP,OUTRAS,DOMICILIO,"50 - 59",F,494
SP,OUTRAS,DOMICILIO,"50 - 59",I,1
SP,OUTRAS,DOMICILIO,"50 - 59",M,1268
SP,OUTRAS,HOSPITAL,"50 - 59",F,1663
SP,OUTRAS,HOSPITAL,"50 - 59",I,3
SP,OUTRAS,HOSPITAL,"50 - 59",M,2536
SP,OUTRAS,IGNORADO,"50 - 59",F,9
SP,OUTRAS,IGNORADO,"50 - 59",I,96
SP,OUTRAS,IGNORADO,"50 - 59",M,15
SP,OUTRAS,OUTRO,"50 - 59",F,60
SP,OUTRAS,OUTRO,"50 - 59",M,199
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,141
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,279
SP,OUTRAS,POSTO_SAUDE,"50 - 59",F,4
SP,OUTRAS,POSTO_SAUDE,"50 - 59",M,6
SP,OUTRAS,VIA_PUBLICA,"50 - 59",F,18
SP,OUTRAS,VIA_PUBLICA,"50 - 59",M,163
SP,COVID,AMBULANCIA,"50 - 59",M,1
SP,COVID,DOMICILIO,"50 - 59",F,58
SP,COVID,DOMICILIO,"50 - 59",M,89
SP,COVID,HOSPITAL,"50 - 59",F,3511
SP,COVID,HOSPITAL,"50 - 59",I,2
SP,COVID,HOSPITAL,"50 - 59",M,5222
SP,COVID,IGNORADO,"50 - 59",F,12
SP,COVID,IGNORADO,"50 - 59",M,12
SP,COVID,OUTRO,"50 - 59",F,40
SP,COVID,OUTRO,"50 - 59",M,70
SP,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,170
SP,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,191
SP,COVID,POSTO_SAUDE,"50 - 59",F,3
SP,COVID,POSTO_SAUDE,"50 - 59",M,4
SP,COVID,SAMU,"50 - 59",M,1
SP,COVID,VIA_PUBLICA,"50 - 59",F,1
SP,COVID,VIA_PUBLICA,"50 - 59",M,2
SP,INDETERMINADA,DOMICILIO,"50 - 59",F,5
SP,INDETERMINADA,DOMICILIO,"50 - 59",M,37
SP,INDETERMINADA,HOSPITAL,"50 - 59",F,6
SP,INDETERMINADA,HOSPITAL,"50 - 59",M,10
SP,INDETERMINADA,OUTRO,"50 - 59",M,6
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,5
SP,INDETERMINADA,VIA_PUBLICA,"50 - 59",F,1
SP,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,4
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,31
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,63
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,389
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,455
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",F,3
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",M,3
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",F,2
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,13
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,31
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,47
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"50 - 59",F,2
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"50 - 59",M,1
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",M,5
SP,PNEUMONIA,DOMICILIO,"50 - 59",F,5
SP,PNEUMONIA,DOMICILIO,"50 - 59",M,30
SP,PNEUMONIA,HOSPITAL,"50 - 59",F,481
SP,PNEUMONIA,HOSPITAL,"50 - 59",M,832
SP,PNEUMONIA,IGNORADO,"50 - 59",F,2
SP,PNEUMONIA,IGNORADO,"50 - 59",M,1
SP,PNEUMONIA,OUTRO,"50 - 59",F,3
SP,PNEUMONIA,OUTRO,"50 - 59",M,10
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,23
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,25
SP,PNEUMONIA,VIA_PUBLICA,"50 - 59",M,6
SP,SEPTICEMIA,DOMICILIO,"50 - 59",F,5
SP,SEPTICEMIA,DOMICILIO,"50 - 59",M,12
SP,SEPTICEMIA,HOSPITAL,"50 - 59",F,576
SP,SEPTICEMIA,HOSPITAL,"50 - 59",M,728
SP,SEPTICEMIA,IGNORADO,"50 - 59",F,1
SP,SEPTICEMIA,IGNORADO,"50 - 59",M,1
SP,SEPTICEMIA,OUTRO,"50 - 59",F,2
SP,SEPTICEMIA,OUTRO,"50 - 59",M,3
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,24
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,27
SP,SEPTICEMIA,POSTO_SAUDE,"50 - 59",F,1
SP,SEPTICEMIA,VIA_PUBLICA,"50 - 59",M,1
SP,SRAG,DOMICILIO,"50 - 59",M,5
SP,SRAG,HOSPITAL,"50 - 59",F,53
SP,SRAG,HOSPITAL,"50 - 59",M,70
SP,SRAG,OUTRO,"50 - 59",F,1
SP,SRAG,OUTRO,"50 - 59",M,4
SP,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",F,5
SP,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",M,5
TO,OUTRAS,DOMICILIO,"50 - 59",F,17
TO,OUTRAS,DOMICILIO,"50 - 59",M,19
TO,OUTRAS,HOSPITAL,"50 - 59",F,26
TO,OUTRAS,HOSPITAL,"50 - 59",M,29
TO,OUTRAS,IGNORADO,"50 - 59",F,1
TO,OUTRAS,OUTRO,"50 - 59",F,3
TO,OUTRAS,OUTRO,"50 - 59",M,10
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,3
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,4
TO,OUTRAS,VIA_PUBLICA,"50 - 59",M,1
TO,COVID,DOMICILIO,"50 - 59",M,1
TO,COVID,HOSPITAL,"50 - 59",F,66
TO,COVID,HOSPITAL,"50 - 59",I,1
TO,COVID,HOSPITAL,"50 - 59",M,93
TO,COVID,OUTRO,"50 - 59",M,1
TO,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
TO,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
TO,INDETERMINADA,DOMICILIO,"50 - 59",M,2
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,3
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,2
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,7
TO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,1
TO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
TO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",M,1
TO,PNEUMONIA,DOMICILIO,"50 - 59",M,1
TO,PNEUMONIA,HOSPITAL,"50 - 59",F,6
TO,PNEUMONIA,HOSPITAL,"50 - 59",M,15
TO,SEPTICEMIA,HOSPITAL,"50 - 59",F,14
TO,SEPTICEMIA,HOSPITAL,"50 - 59",M,8
TO,SRAG,HOSPITAL,"50 - 59",M,2
AC,OUTRAS,AMBULANCIA,"60 - 69",M,1
AC,OUTRAS,DOMICILIO,"60 - 69",F,15
AC,OUTRAS,DOMICILIO,"60 - 69",M,20
AC,OUTRAS,HOSPITAL,"60 - 69",F,17
AC,OUTRAS,HOSPITAL,"60 - 69",M,26
AC,OUTRAS,OUTRO,"60 - 69",F,3
AC,OUTRAS,OUTRO,"60 - 69",M,4
AC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
AC,OUTRAS,VIA_PUBLICA,"60 - 69",M,4
AC,COVID,DOMICILIO,"60 - 69",M,1
AC,COVID,HOSPITAL,"60 - 69",F,104
AC,COVID,HOSPITAL,"60 - 69",M,116
AC,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
AC,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
AC,INDETERMINADA,DOMICILIO,"60 - 69",F,1
AC,INDETERMINADA,DOMICILIO,"60 - 69",M,1
AC,INDETERMINADA,HOSPITAL,"60 - 69",M,1
AC,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
AC,INDETERMINADA,VIA_PUBLICA,"60 - 69",F,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,2
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,5
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,9
AC,PNEUMONIA,DOMICILIO,"60 - 69",F,1
AC,PNEUMONIA,DOMICILIO,"60 - 69",M,1
AC,PNEUMONIA,HOSPITAL,"60 - 69",F,16
AC,PNEUMONIA,HOSPITAL,"60 - 69",M,26
AC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
AC,SEPTICEMIA,HOSPITAL,"60 - 69",F,14
AC,SEPTICEMIA,HOSPITAL,"60 - 69",M,14
AC,SRAG,HOSPITAL,"60 - 69",F,2
AC,SRAG,HOSPITAL,"60 - 69",M,5
AC,SRAG,OUTRO,"60 - 69",F,1
AC,SRAG,OUTRO,"60 - 69",M,1
AL,OUTRAS,DOMICILIO,"60 - 69",F,75
AL,OUTRAS,DOMICILIO,"60 - 69",M,116
AL,OUTRAS,HOSPITAL,"60 - 69",F,124
AL,OUTRAS,HOSPITAL,"60 - 69",M,168
AL,OUTRAS,IGNORADO,"60 - 69",M,1
AL,OUTRAS,OUTRO,"60 - 69",F,4
AL,OUTRAS,OUTRO,"60 - 69",M,9
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,7
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,12
AL,OUTRAS,VIA_PUBLICA,"60 - 69",M,12
AL,COVID,DOMICILIO,"60 - 69",F,2
AL,COVID,DOMICILIO,"60 - 69",M,6
AL,COVID,HOSPITAL,"60 - 69",F,179
AL,COVID,HOSPITAL,"60 - 69",M,200
AL,COVID,OUTRO,"60 - 69",M,1
AL,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
AL,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
AL,INDETERMINADA,DOMICILIO,"60 - 69",F,1
AL,INDETERMINADA,DOMICILIO,"60 - 69",M,1
AL,INDETERMINADA,HOSPITAL,"60 - 69",M,1
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,6
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,11
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,28
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,25
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
AL,PNEUMONIA,DOMICILIO,"60 - 69",F,1
AL,PNEUMONIA,DOMICILIO,"60 - 69",M,2
AL,PNEUMONIA,HOSPITAL,"60 - 69",F,41
AL,PNEUMONIA,HOSPITAL,"60 - 69",M,50
AL,SEPTICEMIA,DOMICILIO,"60 - 69",M,3
AL,SEPTICEMIA,HOSPITAL,"60 - 69",F,63
AL,SEPTICEMIA,HOSPITAL,"60 - 69",M,37
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
AL,SRAG,DOMICILIO,"60 - 69",F,1
AL,SRAG,DOMICILIO,"60 - 69",M,1
AL,SRAG,HOSPITAL,"60 - 69",F,9
AL,SRAG,HOSPITAL,"60 - 69",M,12
AM,OUTRAS,DOMICILIO,"60 - 69",F,84
AM,OUTRAS,DOMICILIO,"60 - 69",M,138
AM,OUTRAS,HOSPITAL,"60 - 69",F,121
AM,OUTRAS,HOSPITAL,"60 - 69",M,167
AM,OUTRAS,IGNORADO,"60 - 69",M,1
AM,OUTRAS,OUTRO,"60 - 69",F,5
AM,OUTRAS,OUTRO,"60 - 69",M,8
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
AM,OUTRAS,VIA_PUBLICA,"60 - 69",M,8
AM,COVID,DOMICILIO,"60 - 69",F,17
AM,COVID,DOMICILIO,"60 - 69",M,35
AM,COVID,HOSPITAL,"60 - 69",F,573
AM,COVID,HOSPITAL,"60 - 69",M,676
AM,COVID,OUTRO,"60 - 69",F,17
AM,COVID,OUTRO,"60 - 69",M,31
AM,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
AM,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,6
AM,INDETERMINADA,DOMICILIO,"60 - 69",F,3
AM,INDETERMINADA,DOMICILIO,"60 - 69",M,3
AM,INDETERMINADA,OUTRO,"60 - 69",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,7
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,5
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,13
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,23
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
AM,PNEUMONIA,DOMICILIO,"60 - 69",M,7
AM,PNEUMONIA,HOSPITAL,"60 - 69",F,70
AM,PNEUMONIA,HOSPITAL,"60 - 69",M,93
AM,PNEUMONIA,OUTRO,"60 - 69",M,2
AM,SEPTICEMIA,DOMICILIO,"60 - 69",M,2
AM,SEPTICEMIA,HOSPITAL,"60 - 69",F,43
AM,SEPTICEMIA,HOSPITAL,"60 - 69",M,64
AM,SEPTICEMIA,OUTRO,"60 - 69",F,1
AM,SEPTICEMIA,OUTRO,"60 - 69",M,3
AM,SRAG,DOMICILIO,"60 - 69",F,1
AM,SRAG,DOMICILIO,"60 - 69",M,10
AM,SRAG,HOSPITAL,"60 - 69",F,96
AM,SRAG,HOSPITAL,"60 - 69",M,93
AM,SRAG,OUTRO,"60 - 69",F,2
AM,SRAG,OUTRO,"60 - 69",M,2
AM,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
AP,OUTRAS,DOMICILIO,"60 - 69",F,6
AP,OUTRAS,DOMICILIO,"60 - 69",M,8
AP,OUTRAS,HOSPITAL,"60 - 69",F,8
AP,OUTRAS,HOSPITAL,"60 - 69",M,26
AP,OUTRAS,OUTRO,"60 - 69",M,1
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
AP,COVID,DOMICILIO,"60 - 69",M,1
AP,COVID,HOSPITAL,"60 - 69",F,50
AP,COVID,HOSPITAL,"60 - 69",M,64
AP,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
AP,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
AP,COVID,POSTO_SAUDE,"60 - 69",F,4
AP,COVID,POSTO_SAUDE,"60 - 69",M,4
AP,COVID,VIA_PUBLICA,"60 - 69",F,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,1
AP,PNEUMONIA,HOSPITAL,"60 - 69",F,6
AP,PNEUMONIA,HOSPITAL,"60 - 69",M,10
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
AP,SEPTICEMIA,HOSPITAL,"60 - 69",F,10
AP,SEPTICEMIA,HOSPITAL,"60 - 69",M,8
AP,SRAG,HOSPITAL,"60 - 69",F,1
BA,OUTRAS,DOMICILIO,"60 - 69",F,301
BA,OUTRAS,DOMICILIO,"60 - 69",M,572
BA,OUTRAS,HOSPITAL,"60 - 69",F,539
BA,OUTRAS,HOSPITAL,"60 - 69",M,745
BA,OUTRAS,IGNORADO,"60 - 69",F,6
BA,OUTRAS,IGNORADO,"60 - 69",M,8
BA,OUTRAS,OUTRO,"60 - 69",F,22
BA,OUTRAS,OUTRO,"60 - 69",M,64
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,72
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,120
BA,OUTRAS,VIA_PUBLICA,"60 - 69",F,11
BA,OUTRAS,VIA_PUBLICA,"60 - 69",M,46
BA,COVID,DOMICILIO,"60 - 69",F,15
BA,COVID,DOMICILIO,"60 - 69",M,27
BA,COVID,HOSPITAL,"60 - 69",F,634
BA,COVID,HOSPITAL,"60 - 69",I,1
BA,COVID,HOSPITAL,"60 - 69",M,842
BA,COVID,IGNORADO,"60 - 69",F,5
BA,COVID,IGNORADO,"60 - 69",M,1
BA,COVID,OUTRO,"60 - 69",F,15
BA,COVID,OUTRO,"60 - 69",M,9
BA,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,36
BA,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,42
BA,COVID,VIA_PUBLICA,"60 - 69",M,4
BA,INDETERMINADA,HOSPITAL,"60 - 69",F,1
BA,INDETERMINADA,HOSPITAL,"60 - 69",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,24
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,22
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,118
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,147
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,16
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,13
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
BA,PNEUMONIA,DOMICILIO,"60 - 69",F,2
BA,PNEUMONIA,DOMICILIO,"60 - 69",M,8
BA,PNEUMONIA,HOSPITAL,"60 - 69",F,112
BA,PNEUMONIA,HOSPITAL,"60 - 69",M,164
BA,PNEUMONIA,IGNORADO,"60 - 69",M,1
BA,PNEUMONIA,OUTRO,"60 - 69",F,3
BA,PNEUMONIA,OUTRO,"60 - 69",M,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
BA,SEPTICEMIA,DOMICILIO,"60 - 69",F,5
BA,SEPTICEMIA,DOMICILIO,"60 - 69",M,10
BA,SEPTICEMIA,HOSPITAL,"60 - 69",F,180
BA,SEPTICEMIA,HOSPITAL,"60 - 69",M,213
BA,SEPTICEMIA,OUTRO,"60 - 69",F,2
BA,SEPTICEMIA,OUTRO,"60 - 69",M,3
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,8
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,11
BA,SEPTICEMIA,VIA_PUBLICA,"60 - 69",F,1
BA,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
BA,SRAG,HOSPITAL,"60 - 69",F,11
BA,SRAG,HOSPITAL,"60 - 69",M,15
BA,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
CE,OUTRAS,AMBULANCIA,"60 - 69",F,1
CE,OUTRAS,AMBULANCIA,"60 - 69",M,1
CE,OUTRAS,DOMICILIO,"60 - 69",F,166
CE,OUTRAS,DOMICILIO,"60 - 69",I,1
CE,OUTRAS,DOMICILIO,"60 - 69",M,245
CE,OUTRAS,HOSPITAL,"60 - 69",F,182
CE,OUTRAS,HOSPITAL,"60 - 69",M,254
CE,OUTRAS,IGNORADO,"60 - 69",F,82
CE,OUTRAS,IGNORADO,"60 - 69",M,138
CE,OUTRAS,OUTRO,"60 - 69",F,9
CE,OUTRAS,OUTRO,"60 - 69",M,21
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,28
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,40
CE,OUTRAS,VIA_PUBLICA,"60 - 69",F,1
CE,OUTRAS,VIA_PUBLICA,"60 - 69",M,12
CE,COVID,AMBULANCIA,"60 - 69",M,1
CE,COVID,DOMICILIO,"60 - 69",F,24
CE,COVID,DOMICILIO,"60 - 69",M,30
CE,COVID,HOSPITAL,"60 - 69",F,626
CE,COVID,HOSPITAL,"60 - 69",M,717
CE,COVID,IGNORADO,"60 - 69",F,112
CE,COVID,IGNORADO,"60 - 69",M,131
CE,COVID,OUTRO,"60 - 69",F,9
CE,COVID,OUTRO,"60 - 69",M,8
CE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,81
CE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,78
CE,COVID,VIA_PUBLICA,"60 - 69",F,1
CE,INDETERMINADA,DOMICILIO,"60 - 69",F,3
CE,INDETERMINADA,DOMICILIO,"60 - 69",M,8
CE,INDETERMINADA,HOSPITAL,"60 - 69",F,1
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,18
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,23
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,47
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,66
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,12
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,18
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,3
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,9
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
CE,PNEUMONIA,DOMICILIO,"60 - 69",F,6
CE,PNEUMONIA,DOMICILIO,"60 - 69",M,9
CE,PNEUMONIA,HOSPITAL,"60 - 69",F,104
CE,PNEUMONIA,HOSPITAL,"60 - 69",M,128
CE,PNEUMONIA,IGNORADO,"60 - 69",F,16
CE,PNEUMONIA,IGNORADO,"60 - 69",M,30
CE,PNEUMONIA,OUTRO,"60 - 69",F,3
CE,PNEUMONIA,OUTRO,"60 - 69",M,1
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,9
CE,SEPTICEMIA,DOMICILIO,"60 - 69",F,3
CE,SEPTICEMIA,DOMICILIO,"60 - 69",M,11
CE,SEPTICEMIA,HOSPITAL,"60 - 69",F,125
CE,SEPTICEMIA,HOSPITAL,"60 - 69",M,118
CE,SEPTICEMIA,IGNORADO,"60 - 69",F,22
CE,SEPTICEMIA,IGNORADO,"60 - 69",M,24
CE,SEPTICEMIA,OUTRO,"60 - 69",M,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,11
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,8
CE,SEPTICEMIA,SAMU,"60 - 69",F,1
CE,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
CE,SRAG,DOMICILIO,"60 - 69",M,1
CE,SRAG,HOSPITAL,"60 - 69",F,15
CE,SRAG,HOSPITAL,"60 - 69",M,14
CE,SRAG,IGNORADO,"60 - 69",F,4
CE,SRAG,IGNORADO,"60 - 69",M,1
CE,SRAG,OUTRO,"60 - 69",F,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
CE,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,6
DF,OUTRAS,DOMICILIO,"60 - 69",F,35
