uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,66
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,3
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
BA,PNEUMONIA,DOMICILIO,"70 - 79",F,24
BA,PNEUMONIA,DOMICILIO,"70 - 79",M,52
BA,PNEUMONIA,HOSPITAL,"70 - 79",F,532
BA,PNEUMONIA,HOSPITAL,"70 - 79",M,662
BA,PNEUMONIA,IGNORADO,"70 - 79",F,1
BA,PNEUMONIA,IGNORADO,"70 - 79",M,1
BA,PNEUMONIA,OUTRO,"70 - 79",F,5
BA,PNEUMONIA,OUTRO,"70 - 79",M,8
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,36
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,42
BA,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,2
BA,SEPTICEMIA,DOMICILIO,"70 - 79",F,38
BA,SEPTICEMIA,DOMICILIO,"70 - 79",M,43
BA,SEPTICEMIA,HOSPITAL,"70 - 79",F,828
BA,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
BA,SEPTICEMIA,HOSPITAL,"70 - 79",M,929
BA,SEPTICEMIA,IGNORADO,"70 - 79",M,1
BA,SEPTICEMIA,OUTRO,"70 - 79",F,14
BA,SEPTICEMIA,OUTRO,"70 - 79",M,10
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,57
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,66
BA,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,2
BA,SRAG,DOMICILIO,"70 - 79",F,5
BA,SRAG,DOMICILIO,"70 - 79",M,3
BA,SRAG,HOSPITAL,"70 - 79",F,45
BA,SRAG,HOSPITAL,"70 - 79",M,57
BA,SRAG,OUTRO,"70 - 79",M,2
BA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
BA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
CE,OUTRAS,AMBULANCIA,"70 - 79",F,6
CE,OUTRAS,AMBULANCIA,"70 - 79",M,6
CE,OUTRAS,DOMICILIO,"70 - 79",F,793
CE,OUTRAS,DOMICILIO,"70 - 79",I,2
CE,OUTRAS,DOMICILIO,"70 - 79",M,1070
CE,OUTRAS,HOSPITAL,"70 - 79",F,953
CE,OUTRAS,HOSPITAL,"70 - 79",I,1
CE,OUTRAS,HOSPITAL,"70 - 79",M,1138
CE,OUTRAS,IGNORADO,"70 - 79",F,235
CE,OUTRAS,IGNORADO,"70 - 79",M,305
CE,OUTRAS,OUTRO,"70 - 79",F,77
CE,OUTRAS,OUTRO,"70 - 79",M,78
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,109
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,104
CE,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
CE,OUTRAS,VIA_PUBLICA,"70 - 79",F,8
CE,OUTRAS,VIA_PUBLICA,"70 - 79",M,40
CE,COVID,AMBULANCIA,"70 - 79",F,1
CE,COVID,AMBULANCIA,"70 - 79",M,1
CE,COVID,DOMICILIO,"70 - 79",F,42
CE,COVID,DOMICILIO,"70 - 79",M,56
CE,COVID,HOSPITAL,"70 - 79",F,819
CE,COVID,HOSPITAL,"70 - 79",I,1
CE,COVID,HOSPITAL,"70 - 79",M,1055
CE,COVID,IGNORADO,"70 - 79",F,116
CE,COVID,IGNORADO,"70 - 79",I,1
CE,COVID,IGNORADO,"70 - 79",M,141
CE,COVID,OUTRO,"70 - 79",F,9
CE,COVID,OUTRO,"70 - 79",M,16
CE,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,93
CE,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,129
CE,COVID,VIA_PUBLICA,"70 - 79",M,1
CE,INDETERMINADA,AMBULANCIA,"70 - 79",F,2
CE,INDETERMINADA,DOMICILIO,"70 - 79",F,10
CE,INDETERMINADA,DOMICILIO,"70 - 79",M,9
CE,INDETERMINADA,HOSPITAL,"70 - 79",F,1
CE,INDETERMINADA,HOSPITAL,"70 - 79",M,5
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
CE,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"70 - 79",F,1
CE,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"70 - 79",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,72
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,80
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,190
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,177
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,43
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,45
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,5
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,3
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,26
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,25
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,4
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,3
CE,PNEUMONIA,AMBULANCIA,"70 - 79",F,1
CE,PNEUMONIA,DOMICILIO,"70 - 79",F,48
CE,PNEUMONIA,DOMICILIO,"70 - 79",M,70
CE,PNEUMONIA,HOSPITAL,"70 - 79",F,462
CE,PNEUMONIA,HOSPITAL,"70 - 79",M,506
CE,PNEUMONIA,IGNORADO,"70 - 79",F,71
CE,PNEUMONIA,IGNORADO,"70 - 79",M,67
CE,PNEUMONIA,OUTRO,"70 - 79",F,8
CE,PNEUMONIA,OUTRO,"70 - 79",M,5
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,39
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,37
CE,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
CE,SEPTICEMIA,AMBULANCIA,"70 - 79",F,3
CE,SEPTICEMIA,DOMICILIO,"70 - 79",F,35
CE,SEPTICEMIA,DOMICILIO,"70 - 79",M,35
CE,SEPTICEMIA,HOSPITAL,"70 - 79",F,420
CE,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
CE,SEPTICEMIA,HOSPITAL,"70 - 79",M,392
CE,SEPTICEMIA,IGNORADO,"70 - 79",F,48
CE,SEPTICEMIA,IGNORADO,"70 - 79",M,58
CE,SEPTICEMIA,OUTRO,"70 - 79",F,2
CE,SEPTICEMIA,OUTRO,"70 - 79",M,4
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,30
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,29
CE,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,2
CE,SRAG,DOMICILIO,"70 - 79",F,1
CE,SRAG,DOMICILIO,"70 - 79",M,2
CE,SRAG,HOSPITAL,"70 - 79",F,66
CE,SRAG,HOSPITAL,"70 - 79",M,47
CE,SRAG,IGNORADO,"70 - 79",F,6
CE,SRAG,IGNORADO,"70 - 79",M,18
CE,SRAG,OUTRO,"70 - 79",F,5
CE,SRAG,OUTRO,"70 - 79",M,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,10
CE,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,20
DF,OUTRAS,DOMICILIO,"70 - 79",F,134
DF,OUTRAS,DOMICILIO,"70 - 79",M,172
DF,OUTRAS,HOSPITAL,"70 - 79",F,455
DF,OUTRAS,HOSPITAL,"70 - 79",I,1
DF,OUTRAS,HOSPITAL,"70 - 79",M,509
DF,OUTRAS,OUTRO,"70 - 79",F,23
DF,OUTRAS,OUTRO,"70 - 79",M,37
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,12
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,21
DF,OUTRAS,VIA_PUBLICA,"70 - 79",F,1
DF,OUTRAS,VIA_PUBLICA,"70 - 79",M,9
DF,COVID,DOMICILIO,"70 - 79",F,7
DF,COVID,DOMICILIO,"70 - 79",M,4
DF,COVID,HOSPITAL,"70 - 79",F,381
DF,COVID,HOSPITAL,"70 - 79",M,552
DF,COVID,OUTRO,"70 - 79",F,5
DF,COVID,OUTRO,"70 - 79",M,4
DF,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,9
DF,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,11
DF,INDETERMINADA,DOMICILIO,"70 - 79",F,2
DF,INDETERMINADA,DOMICILIO,"70 - 79",M,3
DF,INDETERMINADA,HOSPITAL,"70 - 79",F,6
DF,INDETERMINADA,HOSPITAL,"70 - 79",M,10
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,12
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,16
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,63
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,78
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,3
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,7
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
DF,PNEUMONIA,DOMICILIO,"70 - 79",F,4
DF,PNEUMONIA,DOMICILIO,"70 - 79",M,11
DF,PNEUMONIA,HOSPITAL,"70 - 79",F,275
DF,PNEUMONIA,HOSPITAL,"70 - 79",M,292
DF,PNEUMONIA,OUTRO,"70 - 79",F,4
DF,PNEUMONIA,OUTRO,"70 - 79",M,4
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,11
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,11
DF,SEPTICEMIA,DOMICILIO,"70 - 79",F,5
DF,SEPTICEMIA,DOMICILIO,"70 - 79",M,12
DF,SEPTICEMIA,HOSPITAL,"70 - 79",F,225
DF,SEPTICEMIA,HOSPITAL,"70 - 79",M,205
DF,SEPTICEMIA,OUTRO,"70 - 79",F,6
DF,SEPTICEMIA,OUTRO,"70 - 79",M,5
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,9
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
DF,SRAG,HOSPITAL,"70 - 79",F,7
DF,SRAG,HOSPITAL,"70 - 79",M,9
ES,OUTRAS,DOMICILIO,"70 - 79",F,335
ES,OUTRAS,DOMICILIO,"70 - 79",M,476
ES,OUTRAS,HOSPITAL,"70 - 79",F,669
ES,OUTRAS,HOSPITAL,"70 - 79",I,2
ES,OUTRAS,HOSPITAL,"70 - 79",M,867
ES,OUTRAS,IGNORADO,"70 - 79",F,1
ES,OUTRAS,OUTRO,"70 - 79",F,8
ES,OUTRAS,OUTRO,"70 - 79",M,31
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,53
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,66
ES,OUTRAS,VIA_PUBLICA,"70 - 79",F,9
ES,OUTRAS,VIA_PUBLICA,"70 - 79",M,23
ES,COVID,DOMICILIO,"70 - 79",F,15
ES,COVID,DOMICILIO,"70 - 79",M,14
ES,COVID,HOSPITAL,"70 - 79",F,536
ES,COVID,HOSPITAL,"70 - 79",I,1
ES,COVID,HOSPITAL,"70 - 79",M,798
ES,COVID,OUTRO,"70 - 79",M,1
ES,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,11
ES,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,14
ES,COVID,VIA_PUBLICA,"70 - 79",M,2
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,33
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,51
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,76
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,113
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,3
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,6
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,2
ES,PNEUMONIA,DOMICILIO,"70 - 79",F,27
ES,PNEUMONIA,DOMICILIO,"70 - 79",M,49
ES,PNEUMONIA,HOSPITAL,"70 - 79",F,277
ES,PNEUMONIA,HOSPITAL,"70 - 79",M,417
ES,PNEUMONIA,OUTRO,"70 - 79",F,1
ES,PNEUMONIA,OUTRO,"70 - 79",M,7
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,7
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,13
ES,PNEUMONIA,POSTO_SAUDE,"70 - 79",F,1
ES,SEPTICEMIA,DOMICILIO,"70 - 79",F,17
ES,SEPTICEMIA,DOMICILIO,"70 - 79",M,16
ES,SEPTICEMIA,HOSPITAL,"70 - 79",F,347
ES,SEPTICEMIA,HOSPITAL,"70 - 79",M,360
ES,SEPTICEMIA,IGNORADO,"70 - 79",M,1
ES,SEPTICEMIA,OUTRO,"70 - 79",F,2
ES,SEPTICEMIA,OUTRO,"70 - 79",M,3
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,8
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
ES,SRAG,DOMICILIO,"70 - 79",M,2
ES,SRAG,HOSPITAL,"70 - 79",F,20
ES,SRAG,HOSPITAL,"70 - 79",M,45
ES,SRAG,OUTRO,"70 - 79",M,1
GO,OUTRAS,AMBULANCIA,"70 - 79",M,1
GO,OUTRAS,DOMICILIO,"70 - 79",F,423
GO,OUTRAS,DOMICILIO,"70 - 79",M,633
GO,OUTRAS,HOSPITAL,"70 - 79",F,696
GO,OUTRAS,HOSPITAL,"70 - 79",M,946
GO,OUTRAS,IGNORADO,"70 - 79",F,37
GO,OUTRAS,IGNORADO,"70 - 79",M,62
GO,OUTRAS,OUTRO,"70 - 79",F,80
GO,OUTRAS,OUTRO,"70 - 79",M,143
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,153
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,184
GO,OUTRAS,VIA_PUBLICA,"70 - 79",F,9
GO,OUTRAS,VIA_PUBLICA,"70 - 79",M,32
GO,COVID,DOMICILIO,"70 - 79",F,13
GO,COVID,DOMICILIO,"70 - 79",M,27
GO,COVID,HOSPITAL,"70 - 79",F,703
GO,COVID,HOSPITAL,"70 - 79",M,1030
GO,COVID,IGNORADO,"70 - 79",F,6
GO,COVID,IGNORADO,"70 - 79",M,8
GO,COVID,OUTRO,"70 - 79",F,1
GO,COVID,OUTRO,"70 - 79",M,12
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,68
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,100
GO,COVID,VIA_PUBLICA,"70 - 79",M,3
GO,INDETERMINADA,DOMICILIO,"70 - 79",F,4
GO,INDETERMINADA,DOMICILIO,"70 - 79",M,8
GO,INDETERMINADA,HOSPITAL,"70 - 79",F,1
GO,INDETERMINADA,HOSPITAL,"70 - 79",M,1
GO,INDETERMINADA,OUTRO,"70 - 79",F,4
GO,INDETERMINADA,OUTRO,"70 - 79",M,5
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,62
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,92
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,238
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,281
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,9
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,16
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,7
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,15
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,30
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,48
GO,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"70 - 79",M,1
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,2
GO,PNEUMONIA,DOMICILIO,"70 - 79",F,35
GO,PNEUMONIA,DOMICILIO,"70 - 79",M,34
GO,PNEUMONIA,HOSPITAL,"70 - 79",F,527
GO,PNEUMONIA,HOSPITAL,"70 - 79",M,667
GO,PNEUMONIA,IGNORADO,"70 - 79",F,9
GO,PNEUMONIA,IGNORADO,"70 - 79",M,12
GO,PNEUMONIA,OUTRO,"70 - 79",F,6
GO,PNEUMONIA,OUTRO,"70 - 79",M,11
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,62
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,64
GO,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,2
GO,SEPTICEMIA,DOMICILIO,"70 - 79",F,15
GO,SEPTICEMIA,DOMICILIO,"70 - 79",M,22
GO,SEPTICEMIA,HOSPITAL,"70 - 79",F,382
GO,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
GO,SEPTICEMIA,HOSPITAL,"70 - 79",M,423
GO,SEPTICEMIA,IGNORADO,"70 - 79",F,7
GO,SEPTICEMIA,IGNORADO,"70 - 79",M,7
GO,SEPTICEMIA,OUTRO,"70 - 79",F,5
GO,SEPTICEMIA,OUTRO,"70 - 79",M,5
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,51
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,45
GO,SRAG,DOMICILIO,"70 - 79",M,1
GO,SRAG,HOSPITAL,"70 - 79",F,23
GO,SRAG,HOSPITAL,"70 - 79",M,28
GO,SRAG,IGNORADO,"70 - 79",M,1
GO,SRAG,OUTRO,"70 - 79",F,1
GO,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
GO,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
MA,OUTRAS,AMBULANCIA,"70 - 79",F,1
MA,OUTRAS,AMBULANCIA,"70 - 79",M,5
MA,OUTRAS,DOMICILIO,"70 - 79",F,473
MA,OUTRAS,DOMICILIO,"70 - 79",I,1
MA,OUTRAS,DOMICILIO,"70 - 79",M,886
MA,OUTRAS,HOSPITAL,"70 - 79",F,658
MA,OUTRAS,HOSPITAL,"70 - 79",M,950
MA,OUTRAS,IGNORADO,"70 - 79",F,11
MA,OUTRAS,IGNORADO,"70 - 79",M,5
MA,OUTRAS,OUTRO,"70 - 79",F,42
MA,OUTRAS,OUTRO,"70 - 79",M,67
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,10
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,23
MA,OUTRAS,POSTO_SAUDE,"70 - 79",F,1
MA,OUTRAS,POSTO_SAUDE,"70 - 79",M,3
MA,OUTRAS,VIA_PUBLICA,"70 - 79",F,5
MA,OUTRAS,VIA_PUBLICA,"70 - 79",M,21
MA,COVID,AMBULANCIA,"70 - 79",M,2
MA,COVID,DOMICILIO,"70 - 79",F,9
MA,COVID,DOMICILIO,"70 - 79",M,18
MA,COVID,HOSPITAL,"70 - 79",F,256
MA,COVID,HOSPITAL,"70 - 79",M,497
MA,COVID,IGNORADO,"70 - 79",F,1
MA,COVID,IGNORADO,"70 - 79",M,8
MA,COVID,OUTRO,"70 - 79",F,5
MA,COVID,OUTRO,"70 - 79",M,14
MA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
MA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,9
MA,COVID,POSTO_SAUDE,"70 - 79",M,1
MA,COVID,VIA_PUBLICA,"70 - 79",F,4
MA,COVID,VIA_PUBLICA,"70 - 79",M,1
MA,INDETERMINADA,DOMICILIO,"70 - 79",F,2
MA,INDETERMINADA,DOMICILIO,"70 - 79",M,10
MA,INDETERMINADA,HOSPITAL,"70 - 79",F,10
MA,INDETERMINADA,HOSPITAL,"70 - 79",M,14
MA,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,1
MA,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"70 - 79",M,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,44
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,91
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,165
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,212
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,2
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,2
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,2
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,12
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
MA,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"70 - 79",F,1
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,2
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
MA,PNEUMONIA,DOMICILIO,"70 - 79",F,21
MA,PNEUMONIA,DOMICILIO,"70 - 79",I,1
MA,PNEUMONIA,DOMICILIO,"70 - 79",M,29
MA,PNEUMONIA,HOSPITAL,"70 - 79",F,184
MA,PNEUMONIA,HOSPITAL,"70 - 79",M,267
MA,PNEUMONIA,IGNORADO,"70 - 79",F,5
MA,PNEUMONIA,OUTRO,"70 - 79",F,3
MA,PNEUMONIA,OUTRO,"70 - 79",M,5
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
MA,SEPTICEMIA,DOMICILIO,"70 - 79",F,18
MA,SEPTICEMIA,DOMICILIO,"70 - 79",M,22
MA,SEPTICEMIA,HOSPITAL,"70 - 79",F,147
MA,SEPTICEMIA,HOSPITAL,"70 - 79",M,179
MA,SEPTICEMIA,IGNORADO,"70 - 79",F,3
MA,SEPTICEMIA,IGNORADO,"70 - 79",M,3
MA,SEPTICEMIA,OUTRO,"70 - 79",F,2
MA,SEPTICEMIA,OUTRO,"70 - 79",M,1
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
MA,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,1
MA,SRAG,DOMICILIO,"70 - 79",F,4
MA,SRAG,DOMICILIO,"70 - 79",M,10
MA,SRAG,HOSPITAL,"70 - 79",F,63
MA,SRAG,HOSPITAL,"70 - 79",M,119
MA,SRAG,IGNORADO,"70 - 79",M,1
MA,SRAG,OUTRO,"70 - 79",F,1
MA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
MG,OUTRAS,DOMICILIO,"70 - 79",F,2055
MG,OUTRAS,DOMICILIO,"70 - 79",I,1
MG,OUTRAS,DOMICILIO,"70 - 79",M,2812
MG,OUTRAS,HOSPITAL,"70 - 79",F,3769
MG,OUTRAS,HOSPITAL,"70 - 79",M,4666
MG,OUTRAS,IGNORADO,"70 - 79",F,180
MG,OUTRAS,IGNORADO,"70 - 79",M,201
MG,OUTRAS,OUTRO,"70 - 79",F,132
MG,OUTRAS,OUTRO,"70 - 79",M,223
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,491
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,619
MG,OUTRAS,POSTO_SAUDE,"70 - 79",F,1
MG,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
MG,OUTRAS,VIA_PUBLICA,"70 - 79",F,37
MG,OUTRAS,VIA_PUBLICA,"70 - 79",M,110
MG,COVID,DOMICILIO,"70 - 79",F,32
MG,COVID,DOMICILIO,"70 - 79",M,36
MG,COVID,HOSPITAL,"70 - 79",F,1464
MG,COVID,HOSPITAL,"70 - 79",M,1977
MG,COVID,IGNORADO,"70 - 79",F,32
MG,COVID,IGNORADO,"70 - 79",M,46
MG,COVID,OUTRO,"70 - 79",F,5
MG,COVID,OUTRO,"70 - 79",M,8
MG,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,71
MG,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,79
MG,COVID,VIA_PUBLICA,"70 - 79",F,1
MG,COVID,VIA_PUBLICA,"70 - 79",M,3
MG,INDETERMINADA,DOMICILIO,"70 - 79",F,74
MG,INDETERMINADA,DOMICILIO,"70 - 79",M,141
MG,INDETERMINADA,HOSPITAL,"70 - 79",F,38
MG,INDETERMINADA,HOSPITAL,"70 - 79",I,1
MG,INDETERMINADA,HOSPITAL,"70 - 79",M,40
MG,INDETERMINADA,IGNORADO,"70 - 79",F,11
MG,INDETERMINADA,IGNORADO,"70 - 79",M,18
MG,INDETERMINADA,OUTRO,"70 - 79",F,4
MG,INDETERMINADA,OUTRO,"70 - 79",M,14
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,11
MG,INDETERMINADA,VIA_PUBLICA,"70 - 79",F,1
MG,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,6
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,151
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,204
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,750
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,948
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,21
