uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
BA,INDETERMINADA,DOMICILIO,"70 - 79",M,9
BA,INDETERMINADA,HOSPITAL,"70 - 79",F,3
BA,INDETERMINADA,HOSPITAL,"70 - 79",I,1
BA,INDETERMINADA,HOSPITAL,"70 - 79",M,2
BA,INDETERMINADA,OUTRO,"70 - 79",M,1
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
BA,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,114
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,163
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,556
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",I,4
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,619
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,3
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",I,1
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,4
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,11
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,7
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,37
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",I,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,44
BA,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"70 - 79",F,1
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,3
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,3
BA,PNEUMONIA,AMBULANCIA,"70 - 79",F,1
BA,PNEUMONIA,DOMICILIO,"70 - 79",F,34
BA,PNEUMONIA,DOMICILIO,"70 - 79",M,46
BA,PNEUMONIA,HOSPITAL,"70 - 79",F,578
BA,PNEUMONIA,HOSPITAL,"70 - 79",I,2
BA,PNEUMONIA,HOSPITAL,"70 - 79",M,715
BA,PNEUMONIA,IGNORADO,"70 - 79",M,4
BA,PNEUMONIA,OUTRO,"70 - 79",F,6
BA,PNEUMONIA,OUTRO,"70 - 79",M,12
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,17
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,37
BA,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
BA,SEPTICEMIA,DOMICILIO,"70 - 79",F,30
BA,SEPTICEMIA,DOMICILIO,"70 - 79",M,32
BA,SEPTICEMIA,HOSPITAL,"70 - 79",F,866
BA,SEPTICEMIA,HOSPITAL,"70 - 79",I,4
BA,SEPTICEMIA,HOSPITAL,"70 - 79",M,961
BA,SEPTICEMIA,IGNORADO,"70 - 79",F,4
BA,SEPTICEMIA,IGNORADO,"70 - 79",I,4
BA,SEPTICEMIA,IGNORADO,"70 - 79",M,3
BA,SEPTICEMIA,OUTRO,"70 - 79",F,6
BA,SEPTICEMIA,OUTRO,"70 - 79",M,10
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,52
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,42
BA,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
BA,SRAG,DOMICILIO,"70 - 79",M,2
BA,SRAG,HOSPITAL,"70 - 79",F,4
BA,SRAG,HOSPITAL,"70 - 79",M,7
BA,SRAG,VIA_PUBLICA,"70 - 79",M,1
CE,OUTRAS,AMBULANCIA,"70 - 79",F,1
CE,OUTRAS,AMBULANCIA,"70 - 79",M,3
CE,OUTRAS,DOMICILIO,"70 - 79",F,633
CE,OUTRAS,DOMICILIO,"70 - 79",I,1
CE,OUTRAS,DOMICILIO,"70 - 79",M,795
CE,OUTRAS,HOSPITAL,"70 - 79",F,1170
CE,OUTRAS,HOSPITAL,"70 - 79",I,2
CE,OUTRAS,HOSPITAL,"70 - 79",M,1367
CE,OUTRAS,IGNORADO,"70 - 79",F,11
CE,OUTRAS,IGNORADO,"70 - 79",I,1
CE,OUTRAS,IGNORADO,"70 - 79",M,17
CE,OUTRAS,OUTRO,"70 - 79",F,67
CE,OUTRAS,OUTRO,"70 - 79",M,112
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,95
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,98
CE,OUTRAS,POSTO_SAUDE,"70 - 79",F,2
CE,OUTRAS,POSTO_SAUDE,"70 - 79",M,2
CE,OUTRAS,SAMU,"70 - 79",M,1
CE,OUTRAS,VIA_PUBLICA,"70 - 79",F,12
CE,OUTRAS,VIA_PUBLICA,"70 - 79",M,41
CE,INDETERMINADA,DOMICILIO,"70 - 79",F,3
CE,INDETERMINADA,DOMICILIO,"70 - 79",M,6
CE,INDETERMINADA,HOSPITAL,"70 - 79",F,4
CE,INDETERMINADA,HOSPITAL,"70 - 79",M,3
CE,INDETERMINADA,IGNORADO,"70 - 79",M,1
CE,INDETERMINADA,OUTRO,"70 - 79",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,74
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,103
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,198
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,174
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,2
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,6
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,7
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,22
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,13
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,2
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
CE,PNEUMONIA,DOMICILIO,"70 - 79",F,60
CE,PNEUMONIA,DOMICILIO,"70 - 79",M,77
CE,PNEUMONIA,HOSPITAL,"70 - 79",F,531
CE,PNEUMONIA,HOSPITAL,"70 - 79",M,581
CE,PNEUMONIA,IGNORADO,"70 - 79",F,7
CE,PNEUMONIA,IGNORADO,"70 - 79",M,7
CE,PNEUMONIA,OUTRO,"70 - 79",F,4
CE,PNEUMONIA,OUTRO,"70 - 79",M,7
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,45
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,30
CE,SEPTICEMIA,AMBULANCIA,"70 - 79",F,1
CE,SEPTICEMIA,DOMICILIO,"70 - 79",F,19
CE,SEPTICEMIA,DOMICILIO,"70 - 79",M,27
CE,SEPTICEMIA,HOSPITAL,"70 - 79",F,454
CE,SEPTICEMIA,HOSPITAL,"70 - 79",M,407
CE,SEPTICEMIA,IGNORADO,"70 - 79",F,2
CE,SEPTICEMIA,IGNORADO,"70 - 79",M,4
CE,SEPTICEMIA,OUTRO,"70 - 79",F,4
CE,SEPTICEMIA,OUTRO,"70 - 79",M,7
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,24
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,40
CE,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
CE,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,1
CE,SRAG,HOSPITAL,"70 - 79",F,1
CE,SRAG,HOSPITAL,"70 - 79",M,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
DF,OUTRAS,DOMICILIO,"70 - 79",F,123
DF,OUTRAS,DOMICILIO,"70 - 79",M,135
DF,OUTRAS,HOSPITAL,"70 - 79",F,456
DF,OUTRAS,HOSPITAL,"70 - 79",M,522
DF,OUTRAS,OUTRO,"70 - 79",F,20
DF,OUTRAS,OUTRO,"70 - 79",M,30
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,22
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,27
DF,OUTRAS,VIA_PUBLICA,"70 - 79",F,1
DF,OUTRAS,VIA_PUBLICA,"70 - 79",M,10
DF,INDETERMINADA,DOMICILIO,"70 - 79",F,1
DF,INDETERMINADA,HOSPITAL,"70 - 79",F,5
DF,INDETERMINADA,HOSPITAL,"70 - 79",M,3
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,9
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,18
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,76
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,92
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,5
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,7
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
DF,PNEUMONIA,DOMICILIO,"70 - 79",F,15
DF,PNEUMONIA,DOMICILIO,"70 - 79",M,10
DF,PNEUMONIA,HOSPITAL,"70 - 79",F,278
DF,PNEUMONIA,HOSPITAL,"70 - 79",I,1
DF,PNEUMONIA,HOSPITAL,"70 - 79",M,329
DF,PNEUMONIA,OUTRO,"70 - 79",F,2
DF,PNEUMONIA,OUTRO,"70 - 79",M,5
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,11
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,10
DF,SEPTICEMIA,DOMICILIO,"70 - 79",F,7
DF,SEPTICEMIA,DOMICILIO,"70 - 79",M,2
DF,SEPTICEMIA,HOSPITAL,"70 - 79",F,255
DF,SEPTICEMIA,HOSPITAL,"70 - 79",M,233
DF,SEPTICEMIA,OUTRO,"70 - 79",F,3
DF,SEPTICEMIA,OUTRO,"70 - 79",M,7
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,8
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,7
DF,SRAG,HOSPITAL,"70 - 79",F,1
DF,SRAG,HOSPITAL,"70 - 79",M,4
DF,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
ES,OUTRAS,DOMICILIO,"70 - 79",F,244
ES,OUTRAS,DOMICILIO,"70 - 79",M,407
ES,OUTRAS,HOSPITAL,"70 - 79",F,745
ES,OUTRAS,HOSPITAL,"70 - 79",M,973
ES,OUTRAS,IGNORADO,"70 - 79",M,1
ES,OUTRAS,OUTRO,"70 - 79",F,14
ES,OUTRAS,OUTRO,"70 - 79",M,22
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,35
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,50
ES,OUTRAS,VIA_PUBLICA,"70 - 79",F,9
ES,OUTRAS,VIA_PUBLICA,"70 - 79",M,26
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,16
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,41
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,97
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,122
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,4
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,10
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,3
ES,PNEUMONIA,DOMICILIO,"70 - 79",F,26
ES,PNEUMONIA,DOMICILIO,"70 - 79",M,58
ES,PNEUMONIA,HOSPITAL,"70 - 79",F,361
ES,PNEUMONIA,HOSPITAL,"70 - 79",M,501
ES,PNEUMONIA,OUTRO,"70 - 79",F,4
ES,PNEUMONIA,OUTRO,"70 - 79",M,2
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,11
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,15
ES,PNEUMONIA,POSTO_SAUDE,"70 - 79",F,1
ES,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
ES,SEPTICEMIA,DOMICILIO,"70 - 79",F,8
ES,SEPTICEMIA,DOMICILIO,"70 - 79",M,9
ES,SEPTICEMIA,HOSPITAL,"70 - 79",F,355
ES,SEPTICEMIA,HOSPITAL,"70 - 79",M,439
ES,SEPTICEMIA,OUTRO,"70 - 79",M,2
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,8
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
ES,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
ES,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,1
ES,SRAG,HOSPITAL,"70 - 79",F,1
ES,SRAG,HOSPITAL,"70 - 79",M,1
GO,OUTRAS,AMBULANCIA,"70 - 79",M,1
GO,OUTRAS,DOMICILIO,"70 - 79",F,312
GO,OUTRAS,DOMICILIO,"70 - 79",M,458
GO,OUTRAS,HOSPITAL,"70 - 79",F,812
GO,OUTRAS,HOSPITAL,"70 - 79",M,1049
GO,OUTRAS,IGNORADO,"70 - 79",F,38
GO,OUTRAS,IGNORADO,"70 - 79",M,57
GO,OUTRAS,OUTRO,"70 - 79",F,49
GO,OUTRAS,OUTRO,"70 - 79",M,92
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,155
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,193
GO,OUTRAS,SAMU,"70 - 79",M,1
GO,OUTRAS,VIA_PUBLICA,"70 - 79",F,8
GO,OUTRAS,VIA_PUBLICA,"70 - 79",M,27
GO,INDETERMINADA,DOMICILIO,"70 - 79",F,5
GO,INDETERMINADA,DOMICILIO,"70 - 79",M,6
GO,INDETERMINADA,HOSPITAL,"70 - 79",F,1
GO,INDETERMINADA,HOSPITAL,"70 - 79",M,3
GO,INDETERMINADA,IGNORADO,"70 - 79",F,1
GO,INDETERMINADA,IGNORADO,"70 - 79",M,1
GO,INDETERMINADA,OUTRO,"70 - 79",F,1
GO,INDETERMINADA,OUTRO,"70 - 79",M,7
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
GO,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,54
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,86
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,228
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,273
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,10
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,7
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,14
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,15
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,37
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,39
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
GO,PNEUMONIA,AMBULANCIA,"70 - 79",F,1
GO,PNEUMONIA,DOMICILIO,"70 - 79",F,29
GO,PNEUMONIA,DOMICILIO,"70 - 79",M,38
GO,PNEUMONIA,HOSPITAL,"70 - 79",F,569
GO,PNEUMONIA,HOSPITAL,"70 - 79",M,743
GO,PNEUMONIA,IGNORADO,"70 - 79",F,11
GO,PNEUMONIA,IGNORADO,"70 - 79",M,10
GO,PNEUMONIA,OUTRO,"70 - 79",F,4
GO,PNEUMONIA,OUTRO,"70 - 79",M,5
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,63
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,71
GO,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
GO,SEPTICEMIA,DOMICILIO,"70 - 79",F,15
GO,SEPTICEMIA,DOMICILIO,"70 - 79",M,10
GO,SEPTICEMIA,HOSPITAL,"70 - 79",F,414
GO,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
GO,SEPTICEMIA,HOSPITAL,"70 - 79",M,401
GO,SEPTICEMIA,IGNORADO,"70 - 79",F,8
GO,SEPTICEMIA,IGNORADO,"70 - 79",M,11
GO,SEPTICEMIA,OUTRO,"70 - 79",F,3
GO,SEPTICEMIA,OUTRO,"70 - 79",M,7
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,23
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,40
GO,SRAG,HOSPITAL,"70 - 79",F,4
GO,SRAG,HOSPITAL,"70 - 79",M,4
MA,OUTRAS,AMBULANCIA,"70 - 79",F,2
MA,OUTRAS,AMBULANCIA,"70 - 79",M,4
MA,OUTRAS,DOMICILIO,"70 - 79",F,356
MA,OUTRAS,DOMICILIO,"70 - 79",I,1
MA,OUTRAS,DOMICILIO,"70 - 79",M,562
MA,OUTRAS,HOSPITAL,"70 - 79",F,642
MA,OUTRAS,HOSPITAL,"70 - 79",I,2
MA,OUTRAS,HOSPITAL,"70 - 79",M,883
MA,OUTRAS,IGNORADO,"70 - 79",F,5
MA,OUTRAS,IGNORADO,"70 - 79",M,9
MA,OUTRAS,OUTRO,"70 - 79",F,33
MA,OUTRAS,OUTRO,"70 - 79",M,69
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,12
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,23
MA,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
MA,OUTRAS,SAMU,"70 - 79",F,1
MA,OUTRAS,VIA_PUBLICA,"70 - 79",F,8
MA,OUTRAS,VIA_PUBLICA,"70 - 79",M,18
MA,INDETERMINADA,DOMICILIO,"70 - 79",F,4
MA,INDETERMINADA,DOMICILIO,"70 - 79",M,5
MA,INDETERMINADA,HOSPITAL,"70 - 79",F,5
MA,INDETERMINADA,HOSPITAL,"70 - 79",M,6
MA,INDETERMINADA,OUTRO,"70 - 79",F,1
MA,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,1
MA,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"70 - 79",M,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,28
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,36
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,146
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,179
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,1
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,3
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,2
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
MA,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"70 - 79",F,1
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,2
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,2
MA,PNEUMONIA,DOMICILIO,"70 - 79",F,18
MA,PNEUMONIA,DOMICILIO,"70 - 79",M,37
MA,PNEUMONIA,HOSPITAL,"70 - 79",F,198
MA,PNEUMONIA,HOSPITAL,"70 - 79",I,1
MA,PNEUMONIA,HOSPITAL,"70 - 79",M,293
MA,PNEUMONIA,IGNORADO,"70 - 79",F,1
MA,PNEUMONIA,IGNORADO,"70 - 79",M,4
MA,PNEUMONIA,OUTRO,"70 - 79",F,2
MA,PNEUMONIA,OUTRO,"70 - 79",M,3
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
MA,SEPTICEMIA,DOMICILIO,"70 - 79",F,6
MA,SEPTICEMIA,DOMICILIO,"70 - 79",M,6
MA,SEPTICEMIA,HOSPITAL,"70 - 79",F,149
MA,SEPTICEMIA,HOSPITAL,"70 - 79",M,164
MA,SEPTICEMIA,IGNORADO,"70 - 79",F,1
MA,SEPTICEMIA,OUTRO,"70 - 79",F,2
MA,SEPTICEMIA,OUTRO,"70 - 79",M,2
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
MA,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,2
MA,SRAG,HOSPITAL,"70 - 79",F,1
MG,OUTRAS,DOMICILIO,"70 - 79",F,1558
MG,OUTRAS,DOMICILIO,"70 - 79",M,2197
MG,OUTRAS,HOSPITAL,"70 - 79",F,3589
MG,OUTRAS,HOSPITAL,"70 - 79",M,4521
MG,OUTRAS,IGNORADO,"70 - 79",F,193
MG,OUTRAS,IGNORADO,"70 - 79",M,246
MG,OUTRAS,OUTRO,"70 - 79",F,88
MG,OUTRAS,OUTRO,"70 - 79",M,192
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,467
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",I,1
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,641
MG,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
MG,OUTRAS,VIA_PUBLICA,"70 - 79",F,55
MG,OUTRAS,VIA_PUBLICA,"70 - 79",I,1
MG,OUTRAS,VIA_PUBLICA,"70 - 79",M,115
MG,INDETERMINADA,DOMICILIO,"70 - 79",F,56
MG,INDETERMINADA,DOMICILIO,"70 - 79",M,87
MG,INDETERMINADA,HOSPITAL,"70 - 79",F,35
MG,INDETERMINADA,HOSPITAL,"70 - 79",M,52
MG,INDETERMINADA,IGNORADO,"70 - 79",F,6
MG,INDETERMINADA,IGNORADO,"70 - 79",M,12
MG,INDETERMINADA,OUTRO,"70 - 79",F,5
MG,INDETERMINADA,OUTRO,"70 - 79",M,10
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,14
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,21
MG,INDETERMINADA,VIA_PUBLICA,"70 - 79",F,3
MG,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,12
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,132
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,184
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,823
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,962
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,33
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,29
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,14
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,13
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,90
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,120
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,3
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
MG,PNEUMONIA,DOMICILIO,"70 - 79",F,65
MG,PNEUMONIA,DOMICILIO,"70 - 79",M,65
MG,PNEUMONIA,HOSPITAL,"70 - 79",F,1502
MG,PNEUMONIA,HOSPITAL,"70 - 79",I,1
MG,PNEUMONIA,HOSPITAL,"70 - 79",M,2089
MG,PNEUMONIA,IGNORADO,"70 - 79",F,44
MG,PNEUMONIA,IGNORADO,"70 - 79",M,82
MG,PNEUMONIA,OUTRO,"70 - 79",F,3
MG,PNEUMONIA,OUTRO,"70 - 79",M,15
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,102
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,131
MG,PNEUMONIA,VIA_PUBLICA,"70 - 79",F,2
MG,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
MG,SEPTICEMIA,DOMICILIO,"70 - 79",F,20
MG,SEPTICEMIA,DOMICILIO,"70 - 79",M,38
MG,SEPTICEMIA,HOSPITAL,"70 - 79",F,1829
MG,SEPTICEMIA,HOSPITAL,"70 - 79",M,1918
MG,SEPTICEMIA,IGNORADO,"70 - 79",F,56
MG,SEPTICEMIA,IGNORADO,"70 - 79",M,52
MG,SEPTICEMIA,OUTRO,"70 - 79",F,10
MG,SEPTICEMIA,OUTRO,"70 - 79",M,6
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,127
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,111
MG,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
MG,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,2
MG,SRAG,DOMICILIO,"70 - 79",F,6
MG,SRAG,DOMICILIO,"70 - 79",M,11
MG,SRAG,HOSPITAL,"70 - 79",F,4
MG,SRAG,HOSPITAL,"70 - 79",M,11
MG,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
MG,SRAG,VIA_PUBLICA,"70 - 79",M,1
MS,OUTRAS,DOMICILIO,"70 - 79",F,169
MS,OUTRAS,DOMICILIO,"70 - 79",M,314
MS,OUTRAS,HOSPITAL,"70 - 79",F,566
MS,OUTRAS,HOSPITAL,"70 - 79",M,626
MS,OUTRAS,IGNORADO,"70 - 79",M,2
MS,OUTRAS,OUTRO,"70 - 79",F,7
MS,OUTRAS,OUTRO,"70 - 79",M,24
MS,OUTRAS,POSTO_SAUDE,"70 - 79",F,10
MS,OUTRAS,POSTO_SAUDE,"70 - 79",M,9
MS,OUTRAS,VIA_PUBLICA,"70 - 79",F,10
MS,OUTRAS,VIA_PUBLICA,"70 - 79",M,12
MS,INDETERMINADA,DOMICILIO,"70 - 79",F,2
MS,INDETERMINADA,DOMICILIO,"70 - 79",M,3
MS,INDETERMINADA,HOSPITAL,"70 - 79",F,1
MS,INDETERMINADA,HOSPITAL,"70 - 79",M,2
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,21
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,30
